,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
24324,1691.0,6549.0,9281,6,0,1453881612,0.000356736,0.174083,0.688159,0.00871424,0.00144276,0.942168,0.980721,0.065335,0.0371197,0.00363034,0.729502,5.91439,0.000564,0.00321,3.89e-05,5.44e-05,0.432,0.557,0.00494,0.00201
24325,5507.0,13848.0,6468,6,0,1453881601,4.14e-05,0.00197879,0.000727681,0.760142,0.565055,0.000359825,0.997415,0.02124,0.0003071,0.0548593,0.054849,0.689143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24326,627.0,30300.0,2629,84,0,1453882721,0.00135535,0.996949,0.004796,0.00102442,0.000574011,0.344325,0.0155814,0.00380637,0.0794226,0.475484,0.513613,5.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24327,522.0,64840.0,1128,562,8,1453882600,0.00237923,0.0347057,0.268459,0.220886,0.030089,0.102001,0.997176,0.58332,0.00922952,0.00326925,0.3818,1.59445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24328,176.0,987.0,198,56,3,1453882641,0.00143205,0.0225194,0.0187804,0.984555,0.00197842,0.00644666,0.197636,0.145046,0.00238692,0.224351,0.341124,2.80239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24329,374.0,4712.0,1038,55,1,1453883869,0.00125002,0.966924,0.119129,0.00112658,0.000293817,0.935645,0.0853695,0.0222324,0.1535,0.492988,1.11466,5.1952,1.34e-08,3.12e-10,3.19e-08,2.74e-09,0.999999344,1.53e-07,4.6e-09,4.46e-07
24330,640.0,1287.0,312,55,1,1453882017,0.00402055,0.0370142,0.183341,0.733874,0.0166819,0.0355082,0.0759265,0.0323778,0.00849898,0.00702823,0.608877,3.84893,0.0041916,0.013534794,0.005238471,6.29e-05,0.5256803,0.447585881,0.00217168,0.001534313
24331,7075.0,51375.0,1522,53,0,1453882669,0.000317499,0.0010943,0.00626842,0.997328,0.00313374,0.000375551,0.377103,0.156286,0.000404909,0.00353026,0.117884,1.46275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24332,641.0,3587.0,302,53,7,1453882442,0.708884,0.0813628,0.0531329,0.0135185,0.0329053,0.923767,0.12726,0.059922,0.122935,0.0311,1.18943,1.89331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24333,900.0,74.0,7,52,0,1453881618,0.00103341,0.00392167,0.00929673,0.0285625,0.950093,0.0089967,0.740354,0.049294,0.00210366,0.00389319,0.260951,1.25383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24334,559.0,33073.0,3789,518,29,1453882217,0.000873288,0.0244611,0.00456696,0.979323,0.00332585,0.00104482,0.637936,0.0300596,0.00101147,0.00109656,0.228984,0.95617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24335,1399.0,3441.0,645,51,0,1453883060,0.00818944,0.0911005,0.00626326,0.031106,0.945042,0.0337445,0.513195,0.115284,0.0122748,0.161668,0.562687,1.1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24336,125.0,3481.0,5926,5,0,1453884264,0.0109444,0.104002,0.937874,0.0203632,0.0267429,0.974482,0.571429,0.20575,0.235482,0.0722528,2.94087,6.74175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24337,6415.0,2727.0,5175,5,0,1453884204,3.43e-05,0.00458642,0.000691289,0.998963,0.000524571,0.000112269,0.999504,0.555692,0.000349346,0.00269017,0.063061,1.7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24338,760.0,4443.0,8431,5,0,1453883401,0.00276775,0.0394111,0.00664579,0.957116,0.00373165,0.0050368,0.668731,0.149395,0.00372021,0.00916345,0.280602,2.37512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24339,6491.0,2714.0,2327,5,0,1453883223,0.00374204,0.460378,0.615538,0.0032484,0.00623162,0.983792,0.389632,0.0426754,0.279548,0.0324269,2.17686,6.47229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24340,7331.0,1724.0,2352,5,1,1453883198,0.000567457,0.00692207,0.00623789,0.993963,0.00187804,0.00186239,0.295179,0.244485,0.000699983,0.0702633,0.192502,1.78718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24341,7331.0,1724.0,2352,5,0,1453883183,0.000242134,0.0206726,0.00190944,0.98165,0.00606813,0.00090783,0.982903,0.341577,0.00103209,0.061275,0.137511,1.76823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24342,7331.0,1724.0,2352,5,0,1453883173,0.000195649,0.0155005,0.00133304,0.94176,0.034668,0.000764406,0.960137,0.210454,0.000983611,0.0593205,0.0933105,1.54229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24343,1983.0,453.0,125,5,0,1453883130,0.000673518,0.0036132,0.0032093,0.987837,0.027553,0.00134537,0.98949,0.0703848,0.00192034,0.00232673,0.103021,1.30245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24344,1983.0,453.0,125,5,0,1453883130,0.000673518,0.0036132,0.0032093,0.987837,0.027553,0.00134537,0.98949,0.0703848,0.00192034,0.00232673,0.103021,1.30245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24345,7331.0,1724.0,2352,5,0,1453883086,7.02e-05,0.00748605,0.000785969,0.998736,0.000768518,0.000225538,0.97379,0.279922,0.000323362,0.0730121,0.0821485,1.22858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
