,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
14322,5451.0,23014.0,15248,12,0,1453655162,0.000455829,0.293106,0.00480103,0.746461,0.00287443,0.012961,0.991614,0.152396,0.0055847,0.0134313,0.251034,2.52396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14323,2713.0,5120.0,1825,12,1,1453648547,0.000471116,0.00156861,0.00812095,0.990994,0.0116834,0.000753636,0.946666,0.193051,0.000680241,0.00126193,0.120705,1.51482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,2713.0,5120.0,1825,12,1,1453646591,0.00542347,0.808599,0.0379586,0.0349039,0.0045134,0.234172,0.120747,0.0664332,0.0413621,0.0862863,0.786171,4.64548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14325,5451.0,23014.0,15248,12,1,1453560243,0.000267013,0.00446394,0.00806188,0.991173,0.0207612,0.000977725,0.999147,0.482974,0.000986253,0.00150744,0.162093,1.58069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14326,5451.0,23014.0,15248,12,0,1453553985,1.32e-05,0.000174319,0.00212145,0.999994,5.99e-06,3.32e-05,0.990004,0.15103,2.39e-05,0.000121272,0.0345328,1.60826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14327,5451.0,23014.0,15248,12,0,1453553935,0.000450158,0.010969,0.0407539,0.984725,0.00279349,0.0114445,0.936314,0.199647,0.00281399,0.00365118,0.280297,3.35111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,5451.0,23014.0,15248,12,0,1453549650,0.0035468,0.0709642,0.0911009,0.861683,0.0125991,0.03133,0.227586,0.0996112,0.0100562,0.0191732,0.743459,3.46441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14329,5451.0,23014.0,15248,12,1,1453549469,0.000966345,0.401192,0.0956995,0.52973,0.000305028,0.126993,0.606121,0.0590811,0.00978941,0.006366,0.591808,4.89294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14330,5451.0,23014.0,15248,12,0,1453500390,0.000706325,0.0182856,0.0238365,0.989843,0.00124495,0.00905498,0.870983,0.182019,0.00360131,0.0127344,0.367516,3.95933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331,13.0,13.0,13,12,0,1453495565,0.00122137,0.097647,0.0566241,0.894249,0.000874249,0.00865225,0.0348109,0.0328607,0.00357347,0.0152755,0.454641,4.02135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14332,5451.0,23014.0,15248,12,0,1453491889,0.000104727,0.00232984,0.00337123,0.995791,0.00519468,0.000156464,0.955371,0.221436,0.000245964,0.0005061,0.0994886,1.82254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14333,5451.0,23014.0,15248,12,0,1453491845,2.2e-05,0.000603677,0.00180158,0.999925,0.000157712,5.12e-05,0.990178,0.227589,9.94e-05,0.000139466,0.0627799,2.47663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14334,1360.0,2130.0,475,12,0,1453486751,0.00198714,0.0319202,0.653655,0.320933,0.00623395,0.159398,0.374599,0.131003,0.00989864,0.00677915,0.683451,4.49847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14335,5451.0,23014.0,15248,12,0,1453414883,0.00230405,0.0189765,0.102936,0.689177,0.0452402,0.0260672,0.694215,0.0296965,0.00603787,0.00218325,0.489059,3.04665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14336,5451.0,23014.0,15248,12,0,1453414834,0.00116805,0.0236026,0.0273838,0.93702,0.0163884,0.00637711,0.822376,0.330749,0.00346217,0.0131577,0.368936,2.62971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14337,5473.0,7898.0,9920,12,0,1453396889,0.00563705,0.0164431,0.0274357,0.964322,0.00667387,0.00980485,0.828248,0.323836,0.00579009,0.0131057,0.456777,2.27994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14338,5451.0,23014.0,15248,12,1,1453381174,0.000102707,0.0173168,0.00635062,0.990399,0.00053939,0.000689149,0.544832,0.0277511,0.0003243,0.00107794,0.151356,2.48624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14339,7501.0,15533.0,15265,12,1,1453380100,7.58e-05,0.01825,0.000487297,0.998939,0.000277,0.000346764,0.99552,0.105953,0.000521652,0.000160167,0.0990136,2.30156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14340,5451.0,23014.0,15248,12,0,1453361332,5.44e-05,0.00350696,0.001793,0.999774,4.33e-05,0.000277316,0.998663,0.351584,0.00033581,0.000231443,0.0792893,1.65852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14341,5451.0,23014.0,15248,12,0,1453322483,0.000200063,0.00384039,0.00632553,0.981465,0.0137072,0.000781431,0.992726,0.0744076,0.000664737,0.00041139,0.106162,1.78564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14342,5451.0,23014.0,15248,12,0,1453317700,0.000858748,0.00653678,0.0103648,0.983315,0.0230403,0.00249523,0.997238,0.459386,0.00276581,0.00151632,0.208387,2.05531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14343,5451.0,23014.0,15248,12,0,1453317431,0.000332081,0.00505488,0.215509,0.981213,0.000431157,0.0175641,0.507504,0.0405137,0.00160239,0.00111384,0.290061,4.93383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14344,5451.0,23014.0,15248,12,0,1453314964,0.000426627,0.00754782,0.0053933,0.983991,0.00730483,0.00215964,0.999735,0.719545,0.00215772,0.00139257,0.135644,1.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14345,7501.0,15533.0,15265,12,1,1453295559,0.00220656,0.0328688,0.0127297,0.899723,0.0629971,0.0091851,0.460888,0.0952231,0.00818382,0.0202632,0.446228,3.96809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14346,264.0,174.0,256,12,2,1453279809,0.0044559,0.982548,0.0671359,0.000435191,0.000241033,0.984533,0.0487941,0.0159404,0.229024,0.161411,1.02138,5.44782,0.000150276,0.031423315,9.27e-05,1.74e-05,0.040520474,0.923135757,0.001012959,0.003647062
14347,698.0,1034.0,538,119,10,1453372503,0.00407778,0.990029,0.00738433,0.00535938,0.00803116,0.663563,0.402464,0.0707449,0.16443,0.979586,1.03702,4.59874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14348,47.0,14774.0,8500,118,0,1453619132,0.000390741,0.00801154,0.0344056,0.992895,0.000457688,0.0042546,0.125111,0.0221099,0.00120173,0.00310226,0.257713,3.36502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14349,270.0,1387.0,305,118,9,1453541267,0.0159941,0.753431,0.0967944,0.007214,0.0279716,0.730641,0.0598911,0.0342623,0.125311,0.0409497,1.85981,5.61139,0.001768467,0.004551787,0.005254281,0.000168568,0.563016534,0.3925046,0.03172695,0.001008828
14350,827.0,5843.0,749,118,4,1453498191,0.480667,0.323199,0.0475585,0.00448985,0.00905388,0.96967,0.0850915,0.037553,0.284158,0.0274131,1.13514,3.77104,7.6e-05,0.001094113,5.3e-05,2.93e-07,0.005547552,0.9929113,0.000292603,2.51e-05
14351,2444.0,25039.0,452,116,0,1453406409,0.000804711,0.0439401,0.0542542,0.891473,0.00238244,0.00787947,0.086818,0.0138553,0.00306064,0.008658,0.402951,4.34748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14352,380.0,613.0,181,112,12,1453332380,0.00250372,0.903997,0.0128072,0.100888,0.00241278,0.0721239,0.110183,0.0280125,0.0384461,0.298381,0.692326,4.07837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14353,432.0,1030.0,382,11,1,1453777474,0.000820724,0.0169229,0.032457,0.947328,0.00564103,0.01238,0.92074,0.280485,0.00660778,0.0100464,0.484059,2.41139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14354,5451.0,23014.0,15248,11,0,1453756532,0.000533721,0.00297166,0.0211105,0.997782,0.000831474,0.00258138,0.964675,0.167632,0.00124713,0.00245288,0.137067,3.53258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14355,7501.0,15533.0,15265,11,1,1453754398,0.00492789,0.86495,0.0449996,0.124123,0.00335474,0.139494,0.143813,0.0397904,0.0468119,0.059429,1.2649,4.44436,0.000147197,0.00522732,0.000451355,0.000114825,0.4764888,0.501045644,0.013511715,0.003013155
14356,6411.0,4576.0,3388,11,0,1453725946,0.000491548,0.00178156,0.00954966,0.99938,0.000668636,0.00118857,0.603596,0.155146,0.000854336,0.0156627,0.203197,1.82204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14357,1565.0,4393.0,2230,11,1,1453669361,0.000119061,0.00107292,0.0260173,0.996146,0.00112551,0.000804339,0.997448,0.636779,0.000438327,0.00100053,0.141201,2.75961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,6411.0,4576.0,3388,11,0,1453642123,0.00207666,0.848978,0.0419237,0.0525056,0.00224852,0.0947125,0.335384,0.0505348,0.0196982,0.020811,0.616579,3.54476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14359,1169.0,7112.0,7603,11,0,1453629645,0.00019681,0.0456711,0.0607314,0.921869,0.000328066,0.0190578,0.995097,0.496565,0.00175349,0.00122357,0.217377,2.40783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14360,297.0,275.0,1850,11,1,1453586977,0.000369976,0.0145126,0.000919047,0.988005,0.010186,0.000206177,0.261518,0.163116,0.000373179,0.00633404,0.160526,1.23074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14361,5451.0,23014.0,15248,11,0,1453549740,0.00020715,0.00238543,0.00486006,0.988894,0.0322865,0.000457382,0.968596,0.391746,0.00047932,0.00586568,0.138291,1.60744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14362,5451.0,23014.0,15248,11,1,1453549408,0.00166543,0.304577,0.0228771,0.653005,0.00156312,0.0503771,0.589412,0.080206,0.0132146,0.0325876,0.58579,4.28583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14363,156.0,107.0,251,11,2,1453526147,0.000786476,0.989242,0.00213634,0.0461056,0.000158298,0.0190089,0.0164648,0.00420324,0.0115097,0.0395886,0.359815,4.95855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14364,5451.0,23014.0,15248,11,0,1453500421,0.000465331,0.0195617,0.00569852,0.995869,0.000453038,0.00127382,0.983341,0.300872,0.000836632,0.00122697,0.149928,1.86714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,5451.0,23014.0,15248,11,0,1453499557,0.00175444,0.0408102,0.0281138,0.904668,0.00770038,0.0269168,0.9506,0.372238,0.00801679,0.0289553,0.388397,2.58565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14366,13.0,13.0,13,11,0,1453497994,0.0017569,0.0240461,0.0271756,0.449441,0.417156,0.00972233,0.0877773,0.0581592,0.00322143,0.00992168,0.603793,3.85203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14367,5451.0,23014.0,15248,11,0,1453491540,0.000101207,0.000858887,0.0384895,0.993729,0.00453355,0.00247051,0.974507,0.266618,0.000516728,0.00147094,0.16299,1.77452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14368,5451.0,23014.0,15248,11,0,1453491476,0.000176788,0.010324,0.0957271,0.835671,0.0106779,0.00958517,0.977801,0.234468,0.00131216,0.00180462,0.187479,1.69689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14369,5451.0,23014.0,15248,11,0,1453414522,0.0356797,0.741803,0.0541087,0.0138296,0.0025975,0.818872,0.0867429,0.0330234,0.180921,0.0648156,1.0434,2.90841,0.000430514,0.000285755,0.000427701,0.001842005,0.000408115,0.9147039,0.005679937,0.076222085
