,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
508,659.0,420.0,1794,31,2,1453805397,0.00485231,0.956339,0.0940498,0.00111118,0.000879408,0.923053,0.0813942,0.0348548,0.230306,0.0437828,0.92014,4.78979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,303.0,659.0,130,30,0,1453843895,0.00220474,0.153276,0.192583,0.665351,0.00628573,0.0374463,0.259751,0.101466,0.0101735,0.061602,0.552122,3.80741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,210.0,1608.0,668,30,2,1453822398,0.00175563,0.00981688,0.10778,0.908527,0.00549215,0.021693,0.473514,0.097754,0.00492185,0.00213486,0.529043,3.53919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,525.0,694.0,453,35,2,1453815299,0.00273876,0.960187,0.101319,0.00212105,0.000467993,0.83515,0.125452,0.0168848,0.111542,0.0169457,0.774169,5.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,54.0,3262.0,3241,30,1,1453807018,0.000535616,0.0121069,0.0081265,0.975476,0.0108982,0.00229449,0.84481,0.124418,0.00110419,0.0189844,0.194587,1.60712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,54.0,3262.0,3241,30,1,1453807013,0.000629428,0.0145735,0.00752472,0.9765,0.00562236,0.00671147,0.999186,0.349356,0.00315335,0.0156941,0.234737,2.33111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,301.0,2081.0,778,3,0,1453796650,0.000138192,0.00124053,0.0226765,0.999799,0.000124649,0.000466085,0.461475,0.193672,0.000312949,0.00206443,0.149773,4.02221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,831.0,1702.0,1551,29,1,1453811169,0.00336316,0.0223714,0.0338184,0.95239,0.0119028,0.00974947,0.94526,0.371191,0.00677746,0.016488,0.52799,2.17296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,728.0,914.0,393,29,1,1453750828,0.00100815,0.998599,0.000413621,0.0103078,0.000189663,0.146703,0.106995,0.0110433,0.0816682,0.00532937,0.442466,3.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,165.0,351.0,43,37,0,1453850938,0.000381629,0.971241,0.0011112,0.48467,0.00305654,0.0131354,0.999048,0.2096,0.00804442,0.00781208,0.175243,2.34105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
